ACCIDENT_ID,LOCATE_ID_DISTRICT,LOCATE_ID_POLICE,ACCIDENT_MONTH,ACCIDENT_YEAR,ACCIDENT_COST,HUMAN_ADMIT,HUMAN_DEAD,ROADTYPE_ID,ROADSKIN_ID,ACDPOINT_ID,ATMOSPHERE_ID,LIGHT_ID,GIS_E,GIS_N,GIS_LAT,GIS_LNG,PERSON_GENDER,PERSON_AGE,PERSON_TYPE,PERSON_STATE,LOCATE_PROVINCE,LOCATE_DOMICILE,LOCATE_AREATYPE,HEALTH_DEADPLACE,HEALTH_EMSSEND
170967,100862,0,8,15,59000,1,0,4,1,1,1,3,541332,969001,8.765985441,99.37579851,2,63,1,0,1086,1086,0,0,90
170968,100689,0,8,15,59000,1,0,5,3,3,1,3,584282,1787627,16.16751896,99.78838337,2,14,2,0,1068,1068,0,0,40
170969,100364,0,5,15,0,1,0,1,90,2,90,90,768237,1733039,15.66117584,101.5022267,1,18,2,0,1044,1044,0,0,20
170970,100440,0,8,15,59000,1,0,1,90,1,90,3,758146,1950693,17.62802598,101.4328478,2,50,2,0,1049,1049,0,0,90
170971,100365,0,10,15,3000,0,1,90,90,90,90,90,837749,1813533,16.37940145,102.1614597,1,53,2,1,1044,1044,0,10,90
170972,100550,0,10,15,59000,1,0,1,1,1,1,2,497318,2082925,18.83820011,98.97454229,1,20,3,0,1057,1057,1,0,40
170973,100952,0,8,15,70000,1,0,1,1,1,1,1,797377,712873,6.442227744,101.6883526,1,22,2,0,1095,1095,0,0,20
170974,100316,0,9,15,0,1,0,90,90,90,90,90,1117340,1624409,14.62278623,104.7239933,1,33,3,0,1041,1041,1,0,90
170975,100858,0,8,15,59000,1,0,4,1,1,1,1,501418,993357,8.986475755,99.01290052,1,17,2,0,1086,1086,0,0,20
170976,100740,0,7,15,20000,1,0,1,1,2,1,1,698679,1790676,16.18841924,100.8584341,1,19,2,0,1073,1073,0,0,40
170977,100331,0,6,15,0,1,0,2,1,1,90,2,1154043,1656808,14.90546868,105.0710899,1,63,2,0,1042,1042,0,0,50
170978,100081,0,6,15,0,3,0,4,1,3,1,2,674899,1506438,13.62140968,100.6167694,1,21,2,0,1040,1040,2,0,50
170979,100081,0,6,15,0,3,0,4,1,3,1,2,674899,1506438,13.62140968,100.6167694,2,20,3,0,1039,1039,2,0,50
170980,100081,0,6,15,0,3,0,4,1,3,1,2,674899,1506438,13.62140968,100.6167694,1,22,3,0,1041,1041,2,0,50
170981,100786,0,7,15,59000,1,0,1,1,3,1,2,638943,1498256,13.54938276,100.2840601,1,14,2,0,1078,1078,0,0,50
170982,100746,0,7,15,0,4,0,1,1,1,1,1,580609,1505658,13.61849645,99.74521161,1,38,2,0,1074,1074,0,0,50
170983,100746,0,7,15,0,4,0,1,1,1,1,1,580609,1505658,13.61849645,99.74521161,1,35,3,0,1074,1074,1,0,50
170984,100746,0,7,15,0,4,0,1,1,1,1,1,580609,1505658,13.61849645,99.74521161,1,48,2,0,1077,1077,2,0,50
170985,100746,0,7,15,0,4,0,1,1,1,1,1,580609,1505658,13.61849645,99.74521161,1,33,3,0,1074,1074,1,0,50
170986,100705,0,7,15,6500,1,0,3,1,3,1,1,587740,1880362,17.00562593,99.82428997,2,19,3,0,1070,1070,0,0,30
170987,100851,0,6,15,59000,1,0,3,1,3,1,3,529673,1008474,9.123109915,99.27005661,2,29,2,0,1086,1086,0,0,20
170988,100777,0,7,15,20000,1,0,3,1,1,1,1,619995,1600176,14.47160601,100.1134061,1,58,2,0,1076,1076,1,0,40
170989,100689,0,11,14,0,1,2,1,1,2,1,2,578321,1794499,16.22983757,99.73285629,1,50,3,0,1068,1068,1,0,60
170990,100689,0,11,14,0,1,2,1,1,2,1,2,578321,1794499,16.22983757,99.73285629,1,40,2,1,1068,1068,1,10,40
170991,100689,0,11,14,0,1,2,1,1,2,1,2,578321,1794499,16.22983757,99.73285629,1,47,3,1,1068,1068,1,10,40
170992,100401,0,10,14,6500,0,1,1,1,3,1,2,878060,1787003,16.13402045,102.5340071,1,50,2,1,1047,1047,0,30,90
170993,100160,0,10,14,0,0,1,1,1,1,1,2,703114,1621490,14.65930121,100.8860487,1,30,2,1,1029,1029,1,10,40
170994,100639,0,9,14,0,0,1,1,90,90,90,2,647196,2229947,20.16123136,100.408488,1,49,2,1,1064,1064,0,10,40
170995,100583,0,11,14,52000,0,1,3,1,3,1,1,551383,2022659,18.29289296,99.48617859,1,34,2,1,1059,1059,0,10,60
170996,100543,0,10,14,400000,0,1,1,1,2,2,3,1120524,1828019,16.45344633,104.8046298,1,56,2,1,1056,1056,0,10,40
170997,100748,0,10,14,0,2,1,4,1,1,1,2,542702,1504485,13.60869301,99.39476105,1,58,2,1,1074,1074,0,10,40
170998,100748,0,10,14,0,2,1,4,1,1,1,2,542702,1504485,13.60869301,99.39476105,1,14,2,0,1074,1074,0,0,40
170999,100748,0,10,14,0,2,1,4,1,1,1,2,542702,1504485,13.60869301,99.39476105,2,15,3,0,1074,1074,1,0,60
171000,100648,0,8,14,0,0,1,1,90,90,90,90,628843,2187632,19.78024897,100.2299359,1,24,2,1,1064,1064,0,30,40
171001,100851,0,11,14,59000,1,0,4,1,1,1,1,539769,1003170,9.075056122,99.36189188,2,19,3,0,1086,1086,0,0,40
171002,100658,0,11,14,40000,0,1,4,1,3,1,3,438203,2144957,19.39786767,98.41144966,1,30,2,1,1065,1065,0,10,40
171003,100158,0,10,14,0,3,0,2,1,1,1,1,736632,1622216,14.6631285,101.1971994,1,7,3,0,1029,1029,0,0,40
171004,100158,0,10,14,0,3,0,2,1,1,1,1,736632,1622216,14.6631285,101.1971994,2,12,2,0,1029,1029,0,0,40
171005,100158,0,10,14,0,3,0,2,1,1,1,1,736632,1622216,14.6631285,101.1971994,1,16,2,0,1029,1029,0,0,40
171006,100419,0,8,14,5000000,0,1,4,1,3,1,1,946235,1882008,16.97906116,103.1886507,1,39,2,1,1048,1048,0,30,20
171007,100217,0,10,14,0,1,0,2,1,1,1,1,723870,1577339,14.25872428,101.074989,1,5,2,0,1036,1036,0,0,40
171008,100092,0,10,14,0,0,1,2,1,1,1,2,666484,1540789,13.93239755,100.5410353,1,35,2,1,1022,1022,1,30,90
171009,100144,0,12,14,2000,1,0,1,1,3,4,3,613761,1683597,15.2259816,100.0592367,2,41,3,0,1028,1028,0,0,20
171010,100550,0,12,14,0,1,0,3,1,1,1,1,498807,2076645,18.78144368,98.98867977,2,19,3,0,1065,1065,2,0,50
171011,100271,0,12,14,70000,1,1,1,1,1,1,1,936481,1700503,15.3442499,103.063633,1,12,2,1,1039,1039,1,10,90
171012,100271,0,12,14,70000,1,1,1,1,1,1,1,936481,1700503,15.3442499,103.063633,1,56,2,0,1039,1039,0,0,90
171013,100440,0,12,14,10000,1,0,1,1,1,1,1,757695,1951620,17.6364499,101.4287124,2,58,2,0,1049,1049,0,0,60
171014,100706,0,12,14,0,1,0,1,1,1,1,2,554320,1872470,16.9353175,99.51013864,1,17,2,0,1070,1070,0,0,40
171015,100401,0,12,14,5000,1,0,4,1,1,2,3,866477,1794619,16.20451371,102.42706,1,30,2,0,1047,1047,0,0,50
171016,100750,0,10,14,0,1,0,4,1,1,1,1,595975,1527952,13.81959299,99.88801319,1,36,2,0,1075,1075,2,0,40
171017,100644,0,8,14,0,0,1,1,1,3,1,1,554379,2171498,19.63792843,99.51866862,1,39,2,1,1064,1064,1,10,40
171018,100785,0,9,14,0,1,0,4,1,1,1,1,643449,1526094,13.8008153,100.3271039,1,62,2,0,1077,1077,0,0,40
171019,100190,0,1,15,0,1,0,2,1,1,90,3,884590,1372633,12.3936516,102.5360794,1,29,2,0,1033,1033,0,0,40
171020,100819,0,1,15,35000,1,0,4,2,1,3,3,619640,921673,8.336588278,100.0865175,1,55,3,0,1082,1082,0,0,20
171021,100671,0,12,14,59000,1,0,2,1,1,90,3,639673,1712674,15.48753009,100.302094,1,54,2,0,1066,1066,0,0,40
171022,100957,0,12,14,20000,1,0,4,2,3,1,1,802717,655214,5.92097112,101.7339121,2,13,2,0,1095,1095,0,0,20
171023,100570,0,12,14,40000,1,0,2,3,3,1,1,480574,2056832,18.60228444,98.81586305,1,15,2,0,1057,1057,1,0,90
171024,100763,0,12,14,0,1,0,3,1,1,1,2,557434,1550491,14.02441417,99.53189112,2,18,2,0,1075,1075,0,0,40
171025,100645,0,8,14,0,0,1,1,1,2,90,90,553669,2129919,19.26220338,99.51071972,1,23,2,1,1064,1064,1,10,40
171026,100763,0,12,15,0,1,0,3,1,1,1,2,555614,1552348,14.04124086,99.51507424,1,24,2,0,1075,1075,0,0,40
171027,100449,0,12,15,100000,1,1,2,1,2,1,3,899290,1959163,17.68355725,102.7628943,1,15,2,1,1050,1050,0,20,40
171028,100449,0,12,15,100000,1,1,2,1,2,1,3,899290,1959163,17.68355725,102.7628943,1,16,2,0,1050,1050,0,0,40
171029,100422,0,12,15,400000,1,1,90,1,2,90,3,887381,1945389,17.56142228,102.6483313,1,32,2,1,1042,1042,2,10,60
171030,100422,0,12,15,400000,1,1,90,1,2,90,3,887381,1945389,17.56142228,102.6483313,1,18,3,0,1048,1048,0,0,90
171031,100560,0,10,15,59000,1,0,4,1,1,1,3,490669,2059742,18.62865439,98.91153874,1,15,2,0,1057,1057,0,0,50
171032,100217,0,9,15,0,1,0,1,1,1,1,2,719862,1581124,14.29324597,101.0381645,2,37,2,0,1036,1036,1,0,40
171033,100787,0,6,15,118000,2,0,4,1,3,1,1,621104,1501623,13.58061494,100.1193651,1,17,2,0,1078,1078,0,0,60
171034,100787,0,6,15,118000,2,0,4,1,3,1,1,621104,1501623,13.58061494,100.1193651,2,16,3,0,1078,1078,0,0,40
171035,100088,0,10,15,0,0,1,3,1,2,1,2,654445,1525337,13.79340219,100.428769,1,16,2,1,1022,1022,1,10,90
171036,100217,0,9,15,0,1,0,1,1,1,1,1,721686,1579151,14.27527267,101.0549038,2,35,2,0,1036,1036,1,0,40
171037,100218,0,9,15,0,0,1,2,1,3,1,1,714762,1564377,14.14231448,100.989583,1,44,2,1,1036,1036,1,10,40
171038,100831,0,12,15,0,1,0,3,1,1,1,2,490115,891046,8.061030837,98.91028544,1,46,2,0,1083,1083,0,0,20
171039,100905,0,12,15,10000,1,0,3,1,3,1,2,566873,835276,7.556144724,99.60618894,1,23,2,0,1091,1091,0,0,40
171040,100771,0,2,15,20000,0,1,1,1,1,1,1,621884,1621263,14.66214456,100.1319035,1,18,2,1,1025,1025,2,10,40
171041,100862,0,10,15,59000,1,0,4,1,1,1,1,539963,968972,8.765735308,99.36335122,1,73,2,0,1086,1086,0,0,40
171042,100321,0,7,15,0,1,0,90,90,90,90,90,1058110,1633245,14.71519597,104.1783705,1,67,2,0,1041,1041,1,0,90
171043,100866,0,11,15,59000,1,0,3,1,3,1,1,525505,1007084,9.110563619,99.23211538,1,48,2,0,1094,1094,2,0,40
171044,100786,0,1,15,59000,1,0,2,1,1,1,2,638627,1503084,13.59304305,100.2813744,1,38,2,0,1078,1078,0,0,40
171045,100866,0,11,15,59000,1,0,4,1,1,1,1,525106,1012331,9.158024778,99.22851442,2,28,2,0,1086,1086,0,0,50
171046,100167,0,5,15,0,0,1,2,1,1,1,2,707885,1454816,13.1527157,100.9178832,1,60,1,1,1030,1030,0,30,40
171047,100439,0,10,15,4000000,0,1,2,1,1,1,1,762028,1929563,17.43675413,101.4668257,1,48,2,1,1049,1049,0,10,20
171048,100347,0,7,14,10000,1,0,1,1,1,1,1,1051921,1756036,15.82214614,104.1480665,1,18,2,0,1094,1043,1,0,50
171049,100862,0,8,14,59000,1,0,4,1,1,1,1,538798,972703,8.799492325,99.35279085,1,54,2,0,1086,1086,0,0,20
171050,100149,0,6,14,60000,0,1,1,1,3,1,1,713600,1611773,14.57068756,100.9825898,1,19,2,1,1029,1029,0,10,40
171051,100637,0,5,14,0,0,1,2,90,1,90,2,578857,2204753,19.93760018,99.75354006,1,57,2,1,1064,1064,0,10,40
171052,100862,0,8,14,59000,1,0,4,1,3,1,1,540554,972273,8.795587675,99.36875411,1,32,2,0,1086,1086,0,0,20
171053,100863,0,7,14,59000,1,0,4,1,1,1,1,523137,959120,8.676738478,99.21031712,2,4,3,0,1086,1086,1,0,40
171054,100735,0,12,15,0,2,0,1,1,3,1,1,716135,1751071,15.82910837,101.0180481,1,22,2,0,1073,1073,0,0,40
171055,100735,0,12,15,0,2,0,1,1,3,1,1,716135,1751071,15.82910837,101.0180481,2,17,2,0,1073,1073,0,0,40
171056,100305,0,2,15,0,1,0,2,90,90,90,90,1098782,1656181,14.91285477,104.5597954,1,22,2,0,1041,1041,1,0,90
171057,100642,0,9,15,0,0,1,1,1,3,1,2,605963,2252625,20.36884174,100.0153254,1,43,2,1,1064,1064,0,10,40
171058,100739,0,9,15,9149,1,0,3,1,1,1,2,729328,1817854,16.4312411,101.1476636,1,35,2,0,1073,1073,0,0,40
171059,100740,0,9,15,8000,1,0,1,90,3,90,1,708042,1772774,16.02588989,100.944403,2,28,2,0,1073,1073,0,0,40
171060,100863,0,10,15,59000,1,0,4,1,1,1,1,521503,977449,8.842534996,99.1955506,1,3,1,0,1086,0,2,0,20
171061,100856,0,10,15,59000,1,0,4,1,1,1,1,522787,1043327,9.438392648,99.20757216,1,55,2,0,1086,1086,0,0,40
171062,100776,0,10,15,20000,0,1,4,1,1,90,3,595335,1638509,14.81912395,99.8860043,1,20,2,1,1076,1076,1,10,40
171063,100316,0,5,15,0,1,0,4,90,90,90,90,1117206,1623833,14.61763493,104.7226207,2,13,2,0,1041,1041,1,0,90
171064,100161,0,5,15,0,0,1,1,1,2,1,2,714042,1476039,13.34408059,100.9762099,1,40,2,1,1030,1030,0,30,40
171065,100382,0,7,15,1500,1,0,2,2,3,3,2,858469,1870944,16.89449032,102.364205,1,26,2,0,1046,1046,0,0,50
171066,100300,0,5,15,0,1,0,90,90,3,90,90,1052580,1677366,15.11363922,104.1366534,1,75,2,0,1041,1041,1,0,90
171067,100379,0,6,15,1500,1,0,1,1,2,1,1,867378,1897224,17.13022607,102.4520535,1,35,2,0,1046,1046,0,0,50
171068,100892,0,10,15,6000,0,1,2,1,1,1,1,642974,769849,6.962950863,100.2942467,1,48,3,1,1046,1046,2,10,50
171069,100777,0,2,15,20000,1,0,1,1,2,1,3,625275,1597175,14.44424071,100.16225,2,20,2,0,1076,1076,0,0,40
171070,100784,0,11,15,0,1,0,4,1,1,1,1,629827,1518673,13.73437642,100.2007595,1,41,2,0,1077,1077,0,0,40
171071,100851,0,11,15,59000,1,0,3,1,1,1,1,532437,1007127,9.110906865,99.29520179,1,13,2,0,1086,1086,1,0,40
171072,100851,0,11,15,59000,1,0,3,1,1,1,2,538487,1012051,9.155394922,99.35030431,1,18,3,0,1086,1086,1,0,50
171073,100851,0,11,15,59000,1,0,3,1,1,1,1,531886,1012017,9.155140497,99.29022309,1,16,2,0,1086,1086,1,0,50
171074,100549,0,11,15,0,1,0,4,1,1,1,1,1114069,1857944,16.72426052,104.7524909,1,14,2,0,1056,1056,0,0,40
171075,100128,0,11,15,4000000,0,1,1,1,3,90,3,684320,1665424,15.05769477,100.7147233,1,30,2,1,1026,1026,0,10,40
171076,100545,0,1,16,0,1,0,4,3,1,1,1,1128082,1810669,16.29545959,104.8703766,1,27,2,0,1056,1056,0,0,90
171077,100209,0,1,16,10000,1,0,1,1,1,1,2,794551,1548537,13.99199976,101.7265473,1,28,2,0,1035,1035,1,0,40
171078,100145,0,12,15,0,1,0,2,3,1,90,3,636500,1670884,15.10997279,100.2702403,1,60,2,0,1028,1028,0,0,50
171079,100093,0,7,13,0,1,0,1,1,2,1,1,677432,1542823,13.95011942,100.6424753,1,18,2,0,1040,1040,2,0,40
171080,100531,0,11,14,0,1,0,1,1,1,1,1,1107055,1927437,17.35114239,104.7060141,1,13,2,0,1055,1055,0,0,20
171081,100615,0,11,14,0,1,0,1,1,1,1,3,684999,2072073,18.73189871,100.7547013,1,38,2,0,1062,1062,0,0,50
171082,100835,0,10,14,40000,1,0,2,1,3,1,1,477735,916584,8.291992771,98.7978107,1,44,2,0,1083,1083,0,0,40
171083,100582,0,10,14,5000,1,0,2,1,1,90,2,468504,2034018,18.39594388,98.70181084,1,42,2,0,1058,1058,0,0,40
171084,100739,0,2,14,115,1,0,3,1,3,1,1,724129,1815401,16.40957339,101.0987609,2,22,2,0,1073,1073,0,0,20
171085,100487,0,10,14,59000,1,0,4,1,1,1,1,992064,1752490,15.80272156,103.5903945,1,37,2,0,1052,1052,0,0,50
171086,100158,0,10,14,0,0,1,2,1,1,1,2,735905,1623345,14.67339253,101.190554,1,15,2,1,1029,1029,0,10,40
171087,100739,0,7,14,80000,2,0,1,1,1,1,1,731470,1811650,16.37499064,101.1670926,1,38,2,0,1073,1073,0,0,40
171088,100739,0,7,14,80000,2,0,1,1,1,1,1,731470,1811650,16.37499064,101.1670926,1,40,3,0,1073,1073,0,0,40
171089,100738,0,11,13,15000,1,0,4,1,2,1,1,709942,1859825,16.81220818,100.9700603,1,36,2,0,1073,1073,0,0,40
171090,100739,0,7,14,77000,3,0,1,1,1,1,1,724094,1809220,16.35373755,101.0978356,2,16,3,0,1073,1073,0,0,40
171091,100739,0,7,14,77000,3,0,1,1,1,1,1,724094,1809220,16.35373755,101.0978356,2,16,2,0,1073,1073,0,0,40
171092,100739,0,7,14,77000,3,0,1,1,1,1,1,724094,1809220,16.35373755,101.0978356,2,16,3,0,1073,1073,0,0,40
171093,100499,0,10,14,0,1,0,4,2,1,1,1,1040600,1836811,16.55199813,104.0613202,2,25,2,0,1053,1053,0,0,40
171094,100695,0,11,14,59000,0,1,1,1,1,1,1,536095,1839503,16.63766534,99.33845564,1,15,2,1,1068,1068,0,20,40
171095,100787,0,10,14,59000,1,0,2,1,1,2,2,614379,1495833,13.52854006,100.0569822,1,44,2,0,1078,1078,0,0,20
171096,100484,0,7,14,4000000,1,0,2,3,1,2,2,991640,1776527,16.01941062,103.5913737,1,41,2,0,1052,1052,1,0,50
171097,100787,0,11,14,59000,1,0,2,1,1,1,1,615763,1493552,13.50786374,100.0696782,2,58,3,0,1078,1078,0,0,20
171098,100270,0,10,13,4000000,0,1,1,1,1,1,1,949270,1675934,15.12051517,103.1780927,1,27,2,1,1042,1042,2,10,40
171099,100662,0,1,14,4000000,0,1,1,1,1,1,3,617600,1740460,15.73980487,100.097685,2,38,1,1,1066,1066,0,30,40
171100,100955,0,1,14,35000,1,0,3,1,1,1,1,775379,687558,6.214449083,101.4885228,1,45,2,0,1095,1095,0,0,40
171101,100632,0,9,13,4000000,0,1,1,2,1,3,3,595869,2112007,19.09878186,99.91137904,1,27,2,1,1063,1063,0,10,40
171102,100162,0,12,13,25000,1,0,1,1,1,1,2,733409,1466049,13.25235343,101.1541386,1,26,2,0,1030,1032,0,0,40
171103,100215,0,1,14,59000,1,0,1,1,3,1,90,722894,1578693,14.2710374,101.0660584,1,26,2,0,1036,1036,0,0,40
171104,100786,0,12,13,118000,2,0,1,1,1,1,1,646180,1503078,13.59262009,100.3511755,2,64,3,0,1078,1078,2,0,40
171105,100786,0,12,13,118000,2,0,1,1,1,1,1,646180,1503078,13.59262009,100.3511755,2,50,3,0,1078,1078,2,0,40
171106,100652,0,1,14,0,0,1,1,1,1,2,1,578315,2168635,19.61125464,99.74683915,1,54,1,1,1064,1064,0,10,40
171107,100097,0,7,13,0,0,1,1,1,1,1,2,646359,1551283,14.02836488,100.3553458,1,33,2,1,1061,1061,2,20,40
171108,100779,0,4,14,0,1,0,3,3,3,90,2,615267,1527145,13.81158661,100.0664601,1,35,2,0,1074,1074,2,0,40
171109,100843,0,4,14,59000,1,0,1,2,2,1,1,417553,955226,8.640841482,98.25064033,2,18,2,0,1084,1084,1,0,50
171110,100832,0,4,14,0,1,0,1,1,1,1,1,505740,917266,8.298209589,99.05212607,1,45,2,0,1083,1083,0,0,40
171111,100872,0,4,14,0,3,2,1,1,2,2,90,479292,1157618,10.47211361,98.81077144,1,50,3,0,1087,1087,1,0,60
171112,100872,0,4,14,0,3,2,1,1,2,2,90,479292,1157618,10.47211361,98.81077144,2,53,2,1,1087,1087,0,10,60
171113,100872,0,4,14,0,3,2,1,1,2,2,90,479292,1157618,10.47211361,98.81077144,1,48,3,0,1020,1020,2,0,60
171114,100872,0,4,14,0,3,2,1,1,2,2,90,479292,1157618,10.47211361,98.81077144,2,34,3,0,1039,1039,2,0,60
171115,100872,0,4,14,0,3,2,1,1,2,2,90,479292,1157618,10.47211361,98.81077144,1,37,3,1,1087,1087,0,20,60
171116,100463,0,8,13,300000,0,1,1,1,1,1,3,945839,1782901,16.08560575,103.1656969,2,34,2,1,1051,1051,0,30,60
171117,100063,100972,2,14,0,0,1,3,1,1,1,1,668843,1519187,13.73700363,100.5615622,2,69,1,1,1020,1020,0,30,40
171118,100784,0,2,14,5000,0,1,4,1,3,1,2,632841,1516680,13.71622231,100.2285375,1,22,2,1,1077,1077,0,10,40
171119,100575,0,2,14,10000,0,1,1,1,1,90,2,505356,2051075,18.55033531,99.05075363,1,36,2,1,1058,1058,0,30,40
171120,100855,0,2,14,59000,1,0,3,1,2,1,1,608543,1076920,9.74086105,99.9895757,1,50,2,0,1086,1020,2,0,20
171121,100777,0,4,14,59000,1,0,4,1,5,90,3,613236,1601722,14.48587041,100.0507644,1,24,2,0,1021,1021,2,0,40
171122,100808,0,4,14,59000,1,0,3,1,1,1,1,607129,929937,8.411623376,99.97309562,1,32,2,0,1082,1082,0,0,40
171123,100666,0,4,14,59000,1,0,4,1,3,90,3,614827,1769394,16.00146594,100.0731883,1,15,2,0,1066,1066,0,0,20
171124,100819,0,4,14,59000,1,0,1,1,1,1,3,640383,912626,8.254214188,100.2746029,2,31,3,0,1082,1082,0,0,40
171125,100583,0,4,14,0,1,0,1,1,1,90,2,552828,2022068,18.28751622,99.49983529,1,27,2,0,1059,1059,0,0,60
171126,100529,0,12,18,3000,2,0,1,1,1,1,2,1012150,1894453,17.07752155,103.8087589,1,20,2,0,1054,1054,0,0,30
171127,100529,0,12,18,3000,2,0,1,1,1,1,2,1012150,1894453,17.07752155,103.8087589,1,18,3,0,1054,1054,0,0,30
171128,100565,0,11,15,59000,1,0,4,1,1,1,2,465335,1993158,18.02658982,98.67249964,1,31,2,0,1057,1057,0,0,20
171129,100788,0,9,15,59000,1,0,3,1,1,1,1,634989,1509347,13.64983193,100.2480499,1,44,2,0,1078,1078,0,0,50
171130,100123,0,11,15,59000,1,0,3,1,3,1,1,682904,1635423,14.78666632,100.6994228,1,17,2,0,1026,1026,1,0,20
171131,100535,0,12,18,12000,0,1,1,1,2,1,1,1110275,1881672,16.93866655,104.7235064,2,45,9,1,1069,1091,2,20,40
171132,100526,0,12,18,20000,1,0,3,3,5,1,1,1031347,1885552,16.99301595,103.986388,2,32,2,0,1020,1036,2,0,40
171133,100752,0,11,15,0,1,0,1,1,3,1,1,592115,1514233,13.69568378,99.85185241,2,45,3,0,1074,1074,0,0,40
171134,100851,0,11,15,59000,1,0,3,1,1,1,1,536828,1011394,9.149466732,99.33519889,1,25,2,0,1086,1086,1,0,50
171135,100851,0,11,15,59000,1,0,3,1,1,1,1,532984,1007633,9.115479519,99.30018369,1,50,2,0,1086,1086,0,0,40
171136,100531,0,12,15,50000,1,0,1,1,1,1,1,1102828,1929823,17.37373307,104.6670866,1,56,1,0,1055,1055,0,0,50
171137,100715,0,1,14,4000000,0,1,1,1,1,1,1,695530,1891624,17.10076057,100.8376641,1,53,2,1,1071,1071,0,30,40
171138,100715,0,1,14,4000000,0,1,1,1,1,1,1,695530,1891624,17.10076057,100.8376641,1,49,9,1,1049,1049,2,10,90
171139,100587,0,1,14,52000,0,2,90,90,90,90,90,603412,2074060,18.75550802,99.98107551,1,21,9,1,1059,1059,0,10,50
171140,100587,0,1,14,52000,0,2,90,90,90,90,90,603412,2074060,18.75550802,99.98107551,1,20,9,1,1059,1059,0,10,50
171141,100949,0,1,14,2500,1,0,2,1,1,1,1,810955,712445,6.437699565,101.8109812,1,45,2,0,1095,1095,0,0,40
171142,100666,0,1,14,4000000,0,1,1,1,1,1,1,619514,1768456,15.99276442,100.1169407,1,22,2,1,1066,1066,1,10,40
171143,100662,0,1,14,4000000,0,1,1,1,1,1,2,618355,1739193,15.72831694,100.1046694,2,37,2,1,1066,1066,1,10,40
171144,100601,0,1,14,0,1,0,1,1,1,1,1,675067,1959341,17.71426535,100.6508926,2,61,2,0,1060,1060,0,0,50
171145,100121,0,10,13,5000000,0,1,2,1,1,1,1,648440,1613582,14.59138558,100.3780423,1,21,2,1,1025,1025,0,10,40
171146,100441,0,1,14,4000000,1,1,1,1,1,1,3,802037,1900092,17.16566755,101.8390813,1,59,2,0,1049,1049,1,0,40
171147,100441,0,1,14,4000000,1,1,1,1,1,1,3,802037,1900092,17.16566755,101.8390813,1,58,3,1,1041,1049,1,10,40
171148,100162,0,12,13,35000,3,0,1,1,3,1,2,739601,1465225,13.24441911,101.2111879,2,21,3,0,1030,1041,2,0,40
171149,100162,0,12,13,35000,3,0,1,1,3,1,2,739601,1465225,13.24441911,101.2111879,2,41,3,0,1030,1021,2,0,40
171150,100162,0,12,13,35000,3,0,1,1,3,1,2,739601,1465225,13.24441911,101.2111879,1,33,2,0,1030,1059,2,0,40
171151,100680,0,4,14,59000,1,0,3,1,3,1,1,589623,1701734,15.39088753,99.83515535,2,49,2,0,1067,1067,0,0,20
171152,100637,0,4,14,5000000,0,1,1,1,1,1,1,595261,2188283,19.78804858,99.9094308,1,22,2,1,1064,1064,1,30,60
171153,100741,0,7,14,10000,1,0,1,1,1,1,1,730495,1842869,16.65710173,101.161103,1,19,2,0,1073,1073,0,0,40
171154,100784,0,11,15,0,2,0,4,1,1,1,1,636872,1519392,13.74055062,100.2659421,1,46,2,0,1077,1077,0,0,40
171155,100771,0,12,15,20000,3,0,1,1,2,1,1,622304,1609126,14.55241009,100.1352402,1,20,2,0,1076,1076,1,0,40
171156,100771,0,12,15,20000,3,0,1,1,2,1,1,622304,1609126,14.55241009,100.1352402,2,23,3,0,1076,1076,1,0,40
171157,100771,0,12,15,20000,3,0,1,1,2,1,1,622304,1609126,14.55241009,100.1352402,2,1,3,0,1076,1076,1,0,40
171158,100852,0,11,15,59000,1,0,4,1,1,1,3,551631,1013275,9.166330239,99.46995164,1,13,2,0,1086,1086,0,0,50
171159,100198,0,11,15,4000000,0,1,2,1,1,90,3,735364,1521779,13.75576613,101.176735,1,49,2,1,1034,1034,1,30,40
171160,100784,0,11,15,0,1,0,4,1,2,1,2,633187,1515349,13.704174,100.2316742,1,54,1,0,1077,1077,0,0,40
171161,100752,0,10,15,0,3,0,3,1,3,1,1,592124,1514307,13.69635255,99.85193804,1,41,2,0,1074,1074,0,0,40
171162,100752,0,10,15,0,3,0,3,1,3,1,1,592124,1514307,13.69635255,99.85193804,2,24,3,0,1074,1074,0,0,40
171163,100752,0,10,15,0,3,0,3,1,3,1,1,592124,1514307,13.69635255,99.85193804,1,30,2,0,1074,1074,0,0,40
171164,100866,0,12,15,59000,1,0,1,1,1,90,2,517544,1009500,9.132455309,99.15967403,1,47,2,0,1086,1086,0,0,40
171165,100851,0,10,15,59000,1,0,3,1,1,1,1,535226,1009893,9.135903558,99.32060592,1,52,3,0,1086,1086,1,0,50
171166,100892,0,12,15,40000,1,0,3,1,1,1,2,664393,773205,6.992728606,100.4881926,1,17,2,0,1089,1089,0,0,50
171167,100847,0,10,15,30000,0,1,3,1,1,1,1,427498,887427,8.027778982,98.34205164,1,17,2,1,1085,1085,0,10,40
171168,100321,0,10,15,0,1,0,90,90,90,90,90,1057564,1632772,14.71105002,104.1732186,1,42,2,0,1041,1041,1,0,90
