,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
12106,0.768,0.325,123.07,0.0394,0.0119,4.91e-06,4,0.781,11,213309,-5.991,0.486,1,audio_features,spotify:track:5N5k9nd479b1xpDZ4usjrg
12107,0.679,0.0954,117.867,0.0861,0.0375,0.0,4,0.635,1,182901,-7.374,0.239,1,audio_features,spotify:track:3coUcc0CDAHz2QwdP7Pee8
12108,0.483,0.132,79.952,0.0233,0.0739,0.0,3,0.56,4,247916,-6.447,0.205,1,audio_features,spotify:track:65SM4x81LohlqhSVFqITWd
12109,0.448,0.106,95.05,0.0232,0.163,0.0,3,0.599,8,263400,-6.312,0.168,1,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v
12110,0.794,0.543,135.959,0.064,0.0193,0.0,4,0.749,0,269554,-5.063,0.46,1,audio_features,spotify:track:2SL6oP2YAEQbqsrkOzRGO4
12111,0.927,0.579,106.981,0.107,0.0399,0.0,4,0.744,9,198867,-3.973,0.559,0,audio_features,spotify:track:514mQDPkXmPzsYwGNmkBJZ
12112,0.544,0.0824,97.028,0.0943,0.0403,0.0,4,0.836,7,217947,-5.975,0.51,1,audio_features,spotify:track:76cy1WJvNGJTj78UqeA5zr
12113,0.388,0.108,126.0,0.0347,0.283,0.00055,4,0.693,5,283810,-10.182,0.369,1,audio_features,spotify:track:7btZm25zLfg4PFehQM8TEt
12114,0.857,0.435,158.171,0.0687,0.0566,0.0,4,0.519,4,239104,-3.253,0.653,1,audio_features,spotify:track:3PzzEHFguYl6Ev0dIbxsz3
12115,0.491,0.146,140.015,0.0349,0.507,0.014,4,0.537,9,284584,-9.06,0.508,1,audio_features,spotify:track:60hF3gZXQ33xdAXXk6tE1x
12116,0.517,0.149,119.945,0.0391,0.154,0.0,4,0.711,11,204516,-7.695,0.294,1,audio_features,spotify:track:7GbAp0HKPQW7WnFJAzMoRk
12117,0.722,0.0935,102.972,0.0945,0.00579,0.0,4,0.827,6,212600,-4.804,0.589,0,audio_features,spotify:track:67BbMuItfrHmaNqDxBPF7c
12118,0.637,0.0967,98.044,0.24,0.0515,3.35e-06,4,0.861,8,228654,-5.692,0.474,0,audio_features,spotify:track:7l3E7lcozEodtVsSTCkcaA
12119,0.607,0.108,156.032,0.156,0.0493,0.0,4,0.827,0,273846,-8.999,0.466,1,audio_features,spotify:track:7tOf6X2iTpeSXxaqdM7E3W
12120,0.539,0.165,136.949,0.0421,0.199,1.66e-05,4,0.798,1,202547,-6.351,0.394,1,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY
12121,0.372,0.169,91.873,0.0432,0.64,0.0,4,0.681,5,201000,-8.237,0.476,1,audio_features,spotify:track:1mXVgsBdtIVeCLJnSnmtdV
12122,0.922,0.108,135.005,0.0828,0.101,0.0,4,0.599,8,284444,-4.532,0.477,1,audio_features,spotify:track:5XNGsehWHvLadKqI9EIYKu
12123,0.612,0.08,97.773,0.0708,0.216,0.0,4,0.448,2,189467,-6.106,0.213,1,audio_features,spotify:track:4zIO3ilp5HvTeK3HJHxhMP
12124,0.657,0.112,107.01,0.0449,0.171,0.0,4,0.753,7,184732,-3.061,0.437,1,audio_features,spotify:track:09IStsImFySgyp0pIQdqAc
12125,0.807,0.109,88.991,0.0375,0.312,0.000325,4,0.664,0,314000,-5.542,0.593,1,audio_features,spotify:track:4IKn1t0eZZzF5mji1vraVI
12126,0.682,0.085,179.972,0.112,0.219,1.53e-06,4,0.543,3,195502,-5.81,0.424,1,audio_features,spotify:track:4Zft1h1zRfkBqlAo4qEPqp
12127,0.43,0.163,134.132,0.0264,0.537,0.0,4,0.621,10,234625,-7.918,0.654,1,audio_features,spotify:track:7tJVoN1ZRcjpbEOYCFF14w
12128,0.556,0.0959,109.994,0.0303,0.527,0.000353,4,0.798,11,236727,-8.597,0.627,1,audio_features,spotify:track:2rd4FH1cSaWGc0ZiUaMbX9
12129,0.643,0.107,132.89,0.139,0.226,2.86e-06,4,0.779,0,188939,-6.998,0.517,1,audio_features,spotify:track:7N0vrJf1kHSzUItby4ZQr0
12130,0.652,0.0931,95.977,0.0802,0.581,0.0,4,0.825,1,233713,-3.183,0.931,0,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3
12131,0.713,0.294,121.993,0.0594,0.04,3.11e-06,4,0.699,9,205920,-5.507,0.354,0,audio_features,spotify:track:2qT1uLXPVPzGgFOx4jtEuo
12132,0.499,0.17,119.894,0.0404,0.459,0.00357,4,0.711,1,226000,-9.584,0.244,1,audio_features,spotify:track:1PGNDa8dIRkOQ6VLvNHRdw
12133,0.523,0.132,104.988,0.03,0.184,3.56e-05,4,0.765,2,217307,-4.333,0.394,1,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W
12134,0.932,0.351,154.045,0.162,0.126,0.0,4,0.627,6,199966,-1.891,0.85,0,audio_features,spotify:track:6FoI3qwCRq0el1RYKeVGSx
12135,0.478,0.0857,103.929,0.0507,0.435,0.0,4,0.802,2,238787,-7.942,0.887,1,audio_features,spotify:track:5tYSThnYOKQCEjtvFiGcL0
12136,0.478,0.0928,88.979,0.031,0.649,0.0,4,0.607,1,190027,-5.702,0.255,0,audio_features,spotify:track:4zRZAmBQP8vhNPf9i9opXt
12137,0.548,0.0591,95.0,0.0451,0.482,0.0,4,0.71,0,230925,-7.841,0.658,1,audio_features,spotify:track:63quSq4p0NagZdZI3ttb4f
12138,0.574,0.146,120.013,0.0286,0.0175,0.00294,4,0.669,4,196400,-6.442,0.273,0,audio_features,spotify:track:0Dn40gxVCMo5TkgS8Ik18Q
12139,0.539,0.0902,168.062,0.188,0.158,0.0,4,0.514,9,201547,-8.696,0.274,1,audio_features,spotify:track:2z7UKVsBdbA7HFPunDKDP4
12140,0.664,0.324,99.8,0.0645,0.344,2.47e-05,4,0.587,0,275955,-8.63,0.453,1,audio_features,spotify:track:73ipE4lfZ53pvBbJPXkiEK
12141,0.91,0.266,169.982,0.064,0.0846,0.0,4,0.573,8,208238,-1.578,0.602,1,audio_features,spotify:track:5Ek40FyMPprcvtyZDjqylX
12142,0.502,0.764,129.976,0.0409,0.299,0.0,4,0.553,0,210200,-5.972,0.296,1,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk
12143,0.744,0.0661,126.018,0.0369,0.0149,0.00666,4,0.785,3,208863,-4.249,0.833,0,audio_features,spotify:track:3BPoSr2pO34Aan6alFfVto
12144,0.609,0.0737,134.011,0.104,0.367,0.0,4,0.954,10,296866,-4.873,0.66,0,audio_features,spotify:track:740TQSOivzfTgFYcMPWbnf
12145,0.524,0.111,95.01,0.0338,0.414,0.0,4,0.748,8,244960,-5.599,0.661,1,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
12146,0.77,0.225,122.067,0.107,0.0138,0.0,4,0.893,8,183293,-4.692,0.349,1,audio_features,spotify:track:26vOBLHS116a4WNUVlvAUW
12147,0.747,0.266,134.039,0.0956,0.263,5.15e-06,4,0.741,9,219107,-5.459,0.831,0,audio_features,spotify:track:4KqPuyZdcjXuRqXSARnt6r
12148,0.639,0.136,98.995,0.0322,0.105,1.36e-06,4,0.647,1,210453,-6.425,0.184,1,audio_features,spotify:track:2KKwNFzypGehPrAZCKc1HW
12149,0.94,0.0864,127.051,0.0435,0.115,0.00431,4,0.725,5,208475,-2.32,0.905,0,audio_features,spotify:track:4Is1b37KJY9XVCgzp81FBW
12150,0.623,0.0858,104.974,0.0417,0.322,0.0,4,0.702,0,201198,-8.36,0.503,1,audio_features,spotify:track:7ArrTJ1LwcGAlEO65LUQ7i
12151,0.724,0.12,102.061,0.0486,0.0945,1.68e-06,4,0.601,6,207905,-4.856,0.508,1,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW
12152,0.408,0.394,76.309,0.0524,0.771,7.88e-06,4,0.426,3,204712,-9.419,0.528,1,audio_features,spotify:track:41CgzGD7xlgnJe14R4cqkL
12153,0.538,0.184,159.828,0.0462,0.75,0.0,4,0.589,10,195143,-5.665,0.659,1,audio_features,spotify:track:63rLjQUFTxemPqACev1by7
12154,0.792,0.283,98.1,0.224,0.00427,1.15e-06,4,0.774,9,202773,-4.019,0.505,0,audio_features,spotify:track:2ezKXygNO30pXyDQXkm6oD
12155,0.804,0.0578,150.013,0.0546,0.411,0.0,4,0.74,3,198796,-2.187,0.791,1,audio_features,spotify:track:7nkp1uuSbKkoxMvEs8cSw0
12156,0.862,0.0814,123.994,0.11,0.037,2.19e-05,4,0.791,9,214847,-3.24,0.592,0,audio_features,spotify:track:7ef4DlsgrMEH11cDZd32M6
12157,0.613,0.134,100.066,0.0542,0.109,2.33e-05,4,0.775,3,208787,-4.586,0.797,0,audio_features,spotify:track:5cF0dROlMOK5uNZtivgu50
12158,0.371,0.109,75.208,0.0405,0.795,0.0,4,0.473,4,209400,-10.219,0.413,0,audio_features,spotify:track:4OBZT9EnhYIV17t4pGw7ig
12159,0.575,0.125,180.022,0.0342,0.091,0.000493,4,0.531,2,230525,-6.214,0.191,1,audio_features,spotify:track:00Hj710RrsLX5s9bothwlW
12160,0.703,0.194,92.02,0.0331,0.219,0.0,4,0.673,7,221163,-7.878,0.631,1,audio_features,spotify:track:3o5FB7uyNadcadhKe3GP32
12161,0.443,0.123,153.985,0.0674,0.676,0.0,4,0.805,1,180704,-7.285,0.966,0,audio_features,spotify:track:4tsebfF0OfM3A4GkytiGSf
12162,0.73,0.124,155.008,0.222,0.00513,0.0,4,0.834,8,312820,-3.714,0.446,1,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h
12163,0.291,0.134,138.899,0.0464,0.874,0.0,4,0.658,7,246187,-8.014,0.445,1,audio_features,spotify:track:1DwuRmCQZ3YHfUrZZUJHcu
12164,0.644,0.117,199.96,0.0776,0.467,0.0,4,0.533,1,217973,-5.79,0.755,0,audio_features,spotify:track:4FqihJCXbisi7QYobU7ff6
12165,0.792,0.29,140.007,0.0699,0.0152,0.00022,4,0.834,8,139900,-5.032,0.89,0,audio_features,spotify:track:3OLkecLbqxFwIyjTWQXtvt
12166,0.716,0.263,112.035,0.0351,0.0085,9.06e-06,4,0.691,7,187027,-5.985,0.507,1,audio_features,spotify:track:5a8RPWgKSmcGBGcffmIrUi
12167,0.776,0.0819,93.017,0.0349,0.386,0.0,4,0.729,2,262437,-4.863,0.702,1,audio_features,spotify:track:0lQWN4uo1PCdzrxEZJM95P
12168,0.289,0.148,104.851,0.0348,0.645,0.0,3,0.547,0,181913,-8.131,0.213,1,audio_features,spotify:track:1ArLnG0bHaHPXqf08sEKM0
12169,0.263,0.118,147.161,0.0342,0.828,0.0049,4,0.447,5,208937,-13.754,0.0721,0,audio_features,spotify:track:4dF0mDPTlpjThf1mJyK83B
12170,0.749,0.209,169.555,0.245,0.419,0.0,4,0.556,4,223107,-6.008,0.787,1,audio_features,spotify:track:6z56u8jPSSroDFrJVD5cMf
12171,0.726,0.372,136.048,0.129,0.099,0.0,4,0.816,5,253390,-3.998,0.65,0,audio_features,spotify:track:58q2HKrzhC3ozto2nDdN4z
12172,0.822,0.147,167.997,0.0438,0.00671,0.134,4,0.605,0,187147,-4.833,0.288,1,audio_features,spotify:track:1zB4vmk8tFRmM9UULNzbLB
12173,0.855,0.347,107.184,0.215,0.0911,0.0,4,0.706,10,201253,-5.377,0.293,1,audio_features,spotify:track:575NJxNUVDqwJGdzBrlLbv
12174,0.77,0.0861,103.029,0.0639,0.155,0.0,4,0.762,2,203427,-3.154,0.587,1,audio_features,spotify:track:4Ve8XzRxQcAMyFWgqITHFk
12175,0.385,0.135,89.792,0.0288,0.536,0.0,4,0.522,0,207520,-7.355,0.236,1,audio_features,spotify:track:2RttW7RAu5nOAfq6YFvApB
12176,0.104,0.0895,124.001,0.0621,0.979,7.86e-05,3,0.498,1,199931,-14.08,0.205,0,audio_features,spotify:track:14JzyD6FlBD5z0wV5P07YI
12177,0.902,0.272,114.953,0.0536,0.0868,0.00257,4,0.839,1,189050,-3.612,0.639,0,audio_features,spotify:track:42tFTth2jcF7iSo0RBjfJF
12178,0.775,0.0677,129.819,0.0545,0.022,0.0,4,0.598,1,223123,-4.035,0.687,0,audio_features,spotify:track:5SE57ljOIUJ1ybL9U6CuBH
12179,0.56,0.111,140.06,0.105,0.546,0.0,4,0.75,8,221440,-8.094,0.459,1,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C
12180,0.861,0.112,118.004,0.0924,0.106,4.4e-05,4,0.711,0,180809,-2.905,0.78,1,audio_features,spotify:track:281tmNk46TBQS9ACYMLYyA
12181,0.704,0.359,130.048,0.0583,0.0335,0.0,4,0.59,9,306000,-6.98,0.639,1,audio_features,spotify:track:5SGcdWk5ROFgwSzlHJ9kCB
12182,0.68,0.102,102.013,0.2,0.458,0.0,4,0.804,0,217413,-3.81,0.62,1,audio_features,spotify:track:3y7ByLZ05tluscOTRgEJ9Y
12183,0.426,0.109,159.963,0.147,0.383,1.56e-05,4,0.666,7,173868,-9.228,0.587,0,audio_features,spotify:track:5rBZF2fl4Avi4K0tvrQ0YF
12184,0.611,0.0665,123.021,0.0735,0.0846,0.0,4,0.898,10,240000,-4.913,0.683,1,audio_features,spotify:track:08oX4H0Td1Fza9eBXzmojN
12185,0.556,0.117,92.017,0.0312,0.557,0.000227,4,0.678,8,265747,-6.718,0.373,1,audio_features,spotify:track:2nAUhnLMltzWOHCnjAUsGd
12186,0.801,0.287,133.998,0.0765,0.237,0.0,4,0.733,9,217707,-5.339,0.878,0,audio_features,spotify:track:2lAxhE5s3x7OS9sfhsgT1F
12187,0.917,0.0839,125.042,0.189,0.0409,0.0,4,0.709,9,191139,-3.315,0.515,1,audio_features,spotify:track:7nKQ5WAcjnG48knyLuo8gO
12188,0.379,0.0986,107.989,0.0476,0.607,0.000464,4,0.614,4,258987,-10.48,0.201,1,audio_features,spotify:track:6fxVffaTuwjgEk5h9QyRjy
12189,0.862,0.066,128.051,0.0487,0.0218,0.0,4,0.649,6,279423,-3.903,0.594,1,audio_features,spotify:track:1LShDXXs40R8bQFNBBupI3
12190,0.45,0.0981,83.974,0.0455,0.764,0.0,4,0.723,0,254519,-9.806,0.563,1,audio_features,spotify:track:6RvSPE7NJCkzSrc7rn5OOC
12191,0.578,0.359,143.01,0.0485,0.00381,0.0,4,0.8,4,204665,-5.144,0.367,0,audio_features,spotify:track:0QIjsbm2fh1cJ45XO9eGqq
12192,0.78,0.081,124.949,0.128,0.0622,0.0,4,0.776,10,204347,-4.374,0.666,0,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP
12193,0.597,0.1,110.001,0.0611,0.0788,5.66e-06,4,0.799,5,199849,-5.131,0.419,0,audio_features,spotify:track:0GxQ1A5L9xnMOytbP6eKBG
12194,0.613,0.123,75.023,0.145,0.258,0.00372,4,0.74,8,166606,-4.88,0.473,1,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2
12195,0.719,0.0765,169.976,0.0376,0.00697,3.86e-05,4,0.437,6,241910,-4.569,0.284,0,audio_features,spotify:track:5KGTKwOePys7aH4o6EzXEP
12196,0.709,0.0979,114.02,0.0371,0.29,0.0,4,0.681,3,193320,-5.808,0.456,1,audio_features,spotify:track:4M3FO0ji6Lc8vwD1sgf1nc
12197,0.904,0.189,103.028,0.0739,0.0776,0.0,4,0.643,0,195419,-3.694,0.481,1,audio_features,spotify:track:5Xn4IyTtW6FUGIUyWjbUHG
12198,0.175,0.625,93.994,0.0594,0.603,0.0,4,0.798,0,181520,-12.603,0.633,1,audio_features,spotify:track:6fFTPGGItuEpjwXRUIr4rk
12199,0.751,0.0912,103.956,0.193,0.0104,0.0,4,0.597,6,201680,-4.982,0.568,0,audio_features,spotify:track:43wzy7JxMEfvCh8ZFeZKYk
12200,0.714,0.099,90.991,0.0274,0.0427,0.000306,4,0.489,0,251947,-5.771,0.284,1,audio_features,spotify:track:7woh2lJvyILYxSQ1kXTI3d
12201,0.738,0.111,85.009,0.0327,0.252,0.0465,4,0.685,2,184000,-8.211,0.784,1,audio_features,spotify:track:3f3L2MP4oniV1bmSxGbcW4
12202,0.56,0.111,139.989,0.106,0.41,0.0,4,0.858,2,212571,-6.24,0.966,1,audio_features,spotify:track:09Mn2O6dtMLCKdeD0BtLdO
12203,0.763,0.176,146.012,0.0744,0.164,0.0,4,0.629,2,267123,-5.47,0.809,1,audio_features,spotify:track:2USX969yFQ250hBULh6Ope
12204,0.729,0.189,99.986,0.146,0.0557,0.0,4,0.675,8,190560,-4.383,0.63,1,audio_features,spotify:track:13hvHEstJ4sNbzdroPrPI3
12205,0.591,0.0739,135.957,0.0996,0.382,0.0,4,0.913,11,243529,-4.789,0.772,1,audio_features,spotify:track:42pEFPN6KrUydf2ufdampZ
12206,0.664,0.0808,81.995,0.0655,0.373,1.64e-06,4,0.638,11,304429,-6.796,0.474,1,audio_features,spotify:track:6LxsOkPSGBOsPhDKFAgYVM
12207,0.684,0.72,96.097,0.0585,0.252,0.0,4,0.669,7,192537,-4.595,0.466,1,audio_features,spotify:track:2r1T6xGTVaNAqBoPH4lZEE
12208,0.498,0.0706,89.95,0.0504,0.551,0.0,4,0.753,2,158053,-5.61,0.927,1,audio_features,spotify:track:1A6OTy97kk0mMdm78rHsm8
12209,0.394,0.108,142.034,0.027,0.631,6.29e-05,4,0.609,10,266001,-10.216,0.388,1,audio_features,spotify:track:6YYcwUa7auypfzwUZoNEGY
12210,0.593,0.101,176.026,0.0674,0.718,0.0,4,0.555,9,285002,-6.321,0.482,1,audio_features,spotify:track:0EYgFMIXhjcFgX6xe2NY9v
12211,0.626,0.101,179.581,0.0464,0.676,5.99e-05,4,0.369,0,280000,-6.407,0.503,1,audio_features,spotify:track:2K6iFUok3ie5reehHJTTMy
12212,0.689,0.108,98.049,0.0843,0.408,1.44e-06,4,0.741,0,197500,-7.036,0.727,1,audio_features,spotify:track:3tMbwbZpYXGHeg0l45m7Tv
12213,0.533,0.105,136.046,0.0268,0.279,0.0,4,0.498,7,262210,-6.143,0.167,1,audio_features,spotify:track:49o9ToewyZywgB5KlaB3WN
12214,0.542,0.0865,90.0,0.0417,0.396,9.74e-06,4,0.85,9,158000,-7.348,0.908,1,audio_features,spotify:track:36QNwsq4EpOdS3E4WEJphO
12215,0.457,0.285,115.94,0.0405,0.889,0.00416,4,0.576,2,254463,-9.43,0.352,1,audio_features,spotify:track:2RDD7HPe72Le3jkqR7Kt8f
12216,0.48,0.111,128.046,0.0472,0.381,4.76e-05,4,0.634,9,258750,-9.913,0.275,1,audio_features,spotify:track:1psb8glAxDb4DYAwnOWzm3
12217,0.585,0.144,81.922,0.047,0.426,1.03e-06,4,0.557,5,274000,-7.559,0.464,0,audio_features,spotify:track:4YRpjJaJpiI36HM36Dn5lS
12218,0.792,0.167,100.015,0.0452,0.191,0.0,4,0.687,5,214290,-2.749,0.671,1,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99
12219,0.705,0.242,139.905,0.148,0.487,0.0,4,0.82,2,237000,-5.206,0.962,1,audio_features,spotify:track:4Pb22vDH05eY0WEStvGeQs
12220,0.479,0.0938,139.955,0.0315,0.295,2.16e-06,3,0.7,3,164571,-8.291,0.22,1,audio_features,spotify:track:00XqyOkSIiqOygR0kezc4x
12221,0.522,0.109,145.955,0.0336,0.125,0.0,4,0.536,7,228000,-6.419,0.196,1,audio_features,spotify:track:3WQe3r4R1lnJs75ty9UYDF
12222,0.683,0.137,96.133,0.117,0.0372,0.0,4,0.697,1,186987,-2.881,0.603,0,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo
12223,0.72,0.0767,99.987,0.151,0.595,0.0,4,0.707,11,219500,-5.61,0.905,1,audio_features,spotify:track:5kHLmBd3GTMIFhWdD3berA
12224,0.719,0.0934,168.007,0.152,0.0701,0.0,4,0.659,1,212000,-7.964,0.66,1,audio_features,spotify:track:5wjLh0SIZGk36IgB8NE74l
12225,0.552,0.104,97.949,0.097,0.0765,0.334,4,0.596,0,229320,-10.278,0.112,0,audio_features,spotify:track:6zeeWid2sgw4lap2jV61PZ
12226,0.912,0.363,168.056,0.0499,0.159,0.0,4,0.65,2,291429,-3.397,0.773,1,audio_features,spotify:track:04aLcAMlOlxWJFLdl8H6NH
12227,0.586,0.0841,143.036,0.0589,0.774,0.0,3,0.638,1,191329,-7.848,0.612,0,audio_features,spotify:track:3Stq2dng1asiAuVk6lppLW
12228,0.718,0.0962,173.841,0.238,0.578,3.45e-05,4,0.74,11,260000,-5.689,0.634,0,audio_features,spotify:track:6ilPvEFcvuE8306ytmzSi9
12229,0.484,0.114,135.866,0.0326,0.807,8.51e-05,4,0.553,9,268329,-8.12,0.196,1,audio_features,spotify:track:76rs0Apd4Ct5LwJm8pB6r1
12230,0.515,0.143,139.899,0.0428,0.357,0.000149,4,0.598,6,287562,-7.931,0.267,1,audio_features,spotify:track:5DhVAdJiCSdTJn5A1ioKLb
12231,0.822,0.116,175.991,0.0332,0.313,0.331,4,0.37,2,319750,-5.785,0.56,1,audio_features,spotify:track:0zEb36zrMAhdM851DxG1Oy
12232,0.617,0.3,143.894,0.331,0.241,0.0,4,0.839,7,194426,-4.692,0.821,1,audio_features,spotify:track:4as4XEOR03oGm1STUKl6pa
12233,0.503,0.113,93.023,0.0266,0.299,1.92e-06,4,0.715,3,238063,-5.5,0.416,1,audio_features,spotify:track:3nQlPsRsO4mEqVaiqErCLO
12234,0.581,0.257,94.555,0.0881,0.21,0.000708,4,0.503,6,233601,-7.007,0.633,1,audio_features,spotify:track:6ZzYETKetIfNUsZUb23jgG
12235,0.523,0.105,169.97,0.0881,0.633,3.67e-05,4,0.498,10,241387,-8.881,0.422,1,audio_features,spotify:track:6sCQmOY5k4BcjONYyVccaz
12236,0.41,0.111,100.025,0.0261,0.338,7.7e-06,4,0.683,6,200171,-9.448,0.0772,0,audio_features,spotify:track:6SrJGBmuQGR8SKpPqHfXz4
12237,0.585,0.175,117.694,0.0474,0.807,0.0,4,0.853,7,188783,-4.098,0.678,1,audio_features,spotify:track:5Of65kRDivh4UHG3SG5Iad
12238,0.576,0.195,97.886,0.0893,0.597,7.14e-06,4,0.619,0,206867,-7.367,0.536,1,audio_features,spotify:track:4AsE3bvoh6yuZls617lj4Z
12239,0.338,0.0931,167.964,0.0371,0.568,5e-05,4,0.475,5,253000,-13.892,0.23,1,audio_features,spotify:track:4hy03eg0PksOEJraNfqb1O
12240,0.86,0.281,139.973,0.0761,0.0322,0.0,4,0.665,4,209355,-3.921,0.372,0,audio_features,spotify:track:2CWnuF7ht55Ajyeg4WPvWu
12241,0.302,0.0868,124.978,0.0479,0.684,0.0,3,0.73,6,181460,-11.773,0.48,0,audio_features,spotify:track:4p4SOBQ0fxHYluEcba6Xrq
12242,0.488,0.0936,136.041,0.0705,0.297,9.11e-06,4,0.752,6,201661,-7.05,0.533,1,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C
12243,0.696,0.249,96.02,0.0343,0.0231,0.0,4,0.711,2,220000,-6.444,0.792,1,audio_features,spotify:track:5WEHilfOdudSxPesExdQiQ
12244,0.48,0.109,110.016,0.0329,0.131,0.00015,4,0.806,11,229091,-8.626,0.185,0,audio_features,spotify:track:0KnDJSGxu03x8idlKLKKki
12245,0.651,0.0662,105.159,0.0432,0.0651,0.0,4,0.539,1,199227,-5.304,0.474,1,audio_features,spotify:track:15kQGEy89K8deJcZVFEn0N
12246,0.438,0.131,79.924,0.0342,0.881,0.0,4,0.662,7,192249,-6.117,0.514,1,audio_features,spotify:track:18kwPdB3Bx8n9Mk4YsO6LT
12247,0.801,0.0642,95.881,0.228,0.157,4.82e-06,4,0.842,8,212500,-4.167,0.617,0,audio_features,spotify:track:4w8niZpiMy6qz1mntFA5uM
12248,0.815,0.0812,138.0,0.0551,0.0925,0.0,4,0.528,10,233747,-4.079,0.497,1,audio_features,spotify:track:5zRMhQ21pWGN0rPxAS4QkI
12249,0.625,0.157,147.02,0.0896,0.49,0.0,4,0.755,2,174861,-7.114,0.374,1,audio_features,spotify:track:2hnxrRNzF74mdDzpQZQukQ
12250,0.409,0.11,171.838,0.0505,0.172,0.0,4,0.538,9,205440,-6.581,0.265,0,audio_features,spotify:track:3id2EVGKc3eFAMn9nFnB0r
12251,0.541,0.13,124.959,0.0505,0.568,0.0,4,0.851,0,235545,-6.825,0.448,1,audio_features,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8
12252,0.52,0.108,112.139,0.0392,0.625,1.79e-05,3,0.29,11,227200,-6.42,0.257,0,audio_features,spotify:track:5HoTeTzdfAataCZ0piQyAv
12253,0.385,0.231,95.799,0.0308,0.371,0.0,4,0.572,7,215733,-6.362,0.323,1,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B
12254,0.596,0.145,130.043,0.0334,0.595,0.0,4,0.499,8,262362,-6.778,0.2,1,audio_features,spotify:track:7kPt9mmvufI8A99lvwlzAB
12255,0.72,0.116,107.97,0.0312,0.433,0.0,4,0.62,11,205000,-6.057,0.23,1,audio_features,spotify:track:10DSYghyBjAYJa8iCvdRDv
12256,0.849,0.0878,150.036,0.0536,0.173,0.0,4,0.757,5,228207,-3.424,0.826,0,audio_features,spotify:track:6rrTr2HEAzlpC4KWZxF3S1
12257,0.96,0.0925,110.058,0.09,0.0419,0.0,4,0.615,4,237077,-1.807,0.504,1,audio_features,spotify:track:57Enap29zKl7NGRdDJjkjA
12258,0.908,0.115,115.975,0.0548,0.0899,0.0,4,0.698,9,218994,-1.211,0.606,0,audio_features,spotify:track:1fRaznZsAB2i63TtmYv2Hc
12259,0.668,0.184,143.919,0.0295,0.587,5.32e-05,4,0.621,1,234500,-7.07,0.736,1,audio_features,spotify:track:7ei0VnJbGojtdCDCp2Mow1
12260,0.693,0.18,154.006,0.0298,0.0775,0.0128,4,0.515,1,273896,-6.897,0.374,0,audio_features,spotify:track:3QNcZFnVawSjecRnWDd15O
12261,0.699,0.0969,124.896,0.0578,0.423,0.0,4,0.665,11,190932,-5.265,0.585,1,audio_features,spotify:track:5tAa8Uaqr4VvA3693mbIhU
12262,0.29,0.119,169.757,0.0318,0.826,0.0,4,0.454,8,220112,-10.707,0.208,1,audio_features,spotify:track:0goff2JabkZTEq1yKeyoM8
12263,0.707,0.294,118.011,0.0307,0.331,0.0,4,0.806,7,209648,-4.623,0.746,1,audio_features,spotify:track:6qAzAmPBUpGrk7XADZHR5k
12264,0.66,0.126,79.973,0.0522,0.59,0.0,4,0.729,5,276750,-7.58,0.877,1,audio_features,spotify:track:41vKbXPhcMVyb3WCWQwsfl
12265,0.639,0.118,90.027,0.153,0.107,0.000657,4,0.695,7,189493,-6.897,0.344,0,audio_features,spotify:track:4AhSkRYioEIfGvCV19peYN
12266,0.723,0.126,104.969,0.0412,0.0302,2.06e-06,4,0.703,9,198903,-5.45,0.288,0,audio_features,spotify:track:2LskIZrCeLxRvCiGP8gxlh
12267,0.856,0.0846,139.972,0.0704,0.571,0.0,4,0.571,4,266754,-2.303,0.5,0,audio_features,spotify:track:0yO5RrszdEpqXhDwyhP6nX
12268,0.5,0.249,140.063,0.147,0.51,4.87e-06,4,0.808,1,222857,-7.25,0.768,1,audio_features,spotify:track:193BjzeSedC42I3ydg1SyF
12269,0.68,0.158,97.02,0.101,0.196,1.71e-05,4,0.801,10,217732,-5.783,0.627,1,audio_features,spotify:track:5oqPT1KXfiCgFfGNc9f80H
12270,0.539,0.099,97.062,0.0621,0.0141,0.000496,4,0.817,6,210368,-6.349,0.158,0,audio_features,spotify:track:116H0KvKr2Zl4RPuVBruDO
12271,0.854,0.0773,94.419,0.198,0.288,0.0,4,0.531,10,190000,-3.149,0.456,1,audio_features,spotify:track:6xtcFXSo8H9BZN637BMVKS
